State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,N,P,K,PH,TEM,,,,
Gujarat,NARMADA,2012,Kharif     ,Arhar/Tur,21700,20900,66.8432,64.18871,14.34777,3.556611,26.59917,,,,
Gujarat,NAVSARI,2003,Kharif     ,Arhar/Tur,2900,2500,85.43113,60.82556,22.03754,6.983444,33.87346,,,,
Gujarat,NAVSARI,2004,Kharif     ,Arhar/Tur,2200,2000,78.17098,46.09664,14.86333,4.162411,26.95382,,,,
Gujarat,NAVSARI,2005,Kharif     ,Arhar/Tur,2000,1900,87.05753,33.60827,15.76417,3.991485,25.70975,,,,
Gujarat,NAVSARI,2006,Kharif     ,Arhar/Tur,1700,1400,89.72332,51.10145,15.27676,5.198615,27.93116,,,,
Gujarat,NAVSARI,2007,Kharif     ,Arhar/Tur,2900,3200,92.40674,67.51811,21.05249,6.882376,22.98431,,,,
Gujarat,NAVSARI,2008,Kharif     ,Arhar/Tur,3000,2900,97.72367,53.07575,13.01734,4.120176,30.14423,,,,
Gujarat,NAVSARI,2009,Kharif     ,Arhar/Tur,4500,3900,98.9365,43.20652,17.40552,6.39416,30.72808,,,,
Gujarat,NAVSARI,2010,Kharif     ,Arhar/Tur,4800,4800,73.79109,52.13909,11.92811,5.543294,29.02221,,,,
Gujarat,NAVSARI,2011,Kharif     ,Arhar/Tur,3300,900,79.2521,75.10055,9.891152,3.401008,26.43345,,,,
Gujarat,NAVSARI,2012,Kharif     ,Arhar/Tur,2900,2900,87.27221,56.14168,10.94979,5.188323,21.52453,,,,
Gujarat,PANCH MAHALS,1997,Kharif     ,Arhar/Tur,45900,49400,74.9251,63.31099,4.75531,4.96727,33.69461,,,,
Gujarat,PANCH MAHALS,1998,Kharif     ,Arhar/Tur,45600,62300,99.52104,77.78926,17.25025,3.493016,37.63397,,,,
Gujarat,PANCH MAHALS,1999,Kharif     ,Arhar/Tur,40400,44200,76.8501,61.34318,12.78547,5.156755,29.61341,,,,
Gujarat,PANCH MAHALS,2000,Kharif     ,Arhar/Tur,25200,11500,99.47615,66.3972,8.437168,5.121482,34.35443,,,,
Gujarat,PANCH MAHALS,2001,Kharif     ,Arhar/Tur,44800,27200,88.18855,64.57465,11.57318,4.701269,28.11177,,,,
Gujarat,PANCH MAHALS,2002,Kharif     ,Arhar/Tur,41300,30900,81.94386,76.39779,15.20368,5.409701,29.66146,,,,
Gujarat,PANCH MAHALS,2003,Kharif     ,Arhar/Tur,26100,33800,86.71978,51.88168,18.27769,3.61186,26.51367,,,,
Gujarat,PANCH MAHALS,2004,Kharif     ,Arhar/Tur,25800,31200,95.69859,76.34439,12.26369,5.530444,34.28173,,,,
Gujarat,PANCH MAHALS,2005,Kharif     ,Arhar/Tur,26800,39300,99.40825,62.0833,15.63236,2.960456,26.05405,,,,
Gujarat,PANCH MAHALS,2006,Kharif     ,Arhar/Tur,29200,31900,83.56141,48.97306,19.1359,3.997975,20.59932,,,,
Gujarat,PANCH MAHALS,2007,Kharif     ,Arhar/Tur,29000,52600,91.61284,49.78112,17.99308,2.951829,27.09544,,,,
Gujarat,PANCH MAHALS,2008,Kharif     ,Arhar/Tur,25900,36900,94.11102,62.17036,14.45471,4.824809,26.58728,,,,
Gujarat,PANCH MAHALS,2009,Kharif     ,Arhar/Tur,26800,30700,85.62424,54.65822,10.81263,4.617901,26.87205,,,,
Gujarat,PANCH MAHALS,2010,Kharif     ,Arhar/Tur,23600,33300,76.37038,55.23362,12.15364,6.094298,23.93093,,,,
Gujarat,PANCH MAHALS,2011,Kharif     ,Arhar/Tur,20500,31300,87.70664,84.09295,17.51359,6.711585,23.34647,,,,
Gujarat,PANCH MAHALS,2012,Kharif     ,Arhar/Tur,19200,36800,91.49914,47.53887,19.05511,6.809241,27.3647,,,,
Gujarat,PATAN,2003,Kharif     ,Arhar/Tur,1700,1500,83.2894,66.39139,13.29339,5.096144,35.50032,,,,
Gujarat,PATAN,2004,Kharif     ,Arhar/Tur,1400,1300,92.8624,50.2099,15.65748,5.274311,29.90042,,,,
Gujarat,PATAN,2005,Kharif     ,Arhar/Tur,1600,1600,76.03422,59.04903,15.86775,4.264456,22.57537,,,,
Gujarat,PATAN,2006,Kharif     ,Arhar/Tur,1200,1000,69.31445,52.79307,15.17376,4.032081,29.24168,,,,
Gujarat,PATAN,2007,Kharif     ,Arhar/Tur,1200,1400,88.98096,49.05069,21.37534,4.168419,26.69784,,,,
Gujarat,PATAN,2008,Kharif     ,Arhar/Tur,800,800,82.30216,53.98806,12.97708,4.781544,29.27903,,,,
Gujarat,PATAN,2009,Kharif     ,Arhar/Tur,700,600,107.9219,81.9697,14.35667,5.260401,13.3451,,,,
Gujarat,PATAN,2010,Kharif     ,Arhar/Tur,600,600,86.37944,70.41691,16.18646,5.867148,24.92555,,,,
Gujarat,PATAN,2011,Kharif     ,Arhar/Tur,500,500,87.87975,48.46806,18.28923,4.842469,25.59607,,,,
Gujarat,PATAN,2012,Kharif     ,Arhar/Tur,500,500,88.57104,59.78634,14.05854,4.602009,28.06589,,,,
Gujarat,PORBANDAR,2003,Kharif     ,Arhar/Tur,100,100,87.14491,58.32122,13.2138,4.60299,21.26781,,,,
Gujarat,PORBANDAR,2010,Kharif     ,Arhar/Tur,100,100,88.11058,82.6932,10.82759,3.307727,30.3349,,,,
Gujarat,RAJKOT,1997,Kharif     ,Arhar/Tur,2700,2000,86.77634,53.37512,14.86407,4.624299,19.5559,,,,
Gujarat,RAJKOT,1998,Kharif     ,Arhar/Tur,2000,1900,66.68185,79.30304,13.76585,4.955985,23.65861,,,,
Gujarat,RAJKOT,1999,Kharif     ,Arhar/Tur,2300,1900,82.7062,51.52357,14.96359,4.704396,27.54233,,,,
Gujarat,RAJKOT,2000,Kharif     ,Arhar/Tur,1700,600,91.80832,43.89409,19.70912,3.985601,26.94592,,,,
Gujarat,RAJKOT,2001,Kharif     ,Arhar/Tur,1300,800,85.10477,72.24286,12.7234,4.155806,37.97136,,,,
Gujarat,RAJKOT,2002,Kharif     ,Arhar/Tur,1200,700,88.89057,54.14966,12.07029,3.636391,33.70394,,,,
Gujarat,RAJKOT,2003,Kharif     ,Arhar/Tur,800,700,77.83082,74.364,18.82924,3.825772,36.06374,,,,
Gujarat,RAJKOT,2004,Kharif     ,Arhar/Tur,700,600,93.95722,56.63943,14.75304,6.355602,26.50788,,,,
Gujarat,RAJKOT,2005,Kharif     ,Arhar/Tur,500,500,75.71383,36.17607,20.3073,5.682195,30.39484,,,,
Gujarat,RAJKOT,2006,Kharif     ,Arhar/Tur,500,400,82.01484,49.46394,18.86144,5.316895,26.58256,,,,
Gujarat,RAJKOT,2007,Kharif     ,Arhar/Tur,400,500,93.80194,74.75061,14.07982,5.497235,27.64542,,,,
Gujarat,RAJKOT,2008,Kharif     ,Arhar/Tur,600,600,89.78312,68.03833,12.68986,6.459073,25.52541,,,,
Gujarat,RAJKOT,2009,Kharif     ,Arhar/Tur,600,500,79.45421,48.75907,12.91534,6.319932,25.02618,,,,
Gujarat,RAJKOT,2010,Kharif     ,Arhar/Tur,1000,1000,102.766,64.91804,17.99262,4.646069,23.63347,,,,
Gujarat,RAJKOT,2011,Kharif     ,Arhar/Tur,900,1000,88.92624,61.83594,16.29575,4.658276,32.78425,,,,
Gujarat,RAJKOT,2012,Kharif     ,Arhar/Tur,800,800,89.47581,45.52298,19.82771,3.792172,26.93738,,,,
Gujarat,SABAR KANTHA,1997,Kharif     ,Arhar/Tur,46200,46700,99.25763,61.55162,14.89101,3.903145,36.32402,,,,
Gujarat,SABAR KANTHA,1998,Kharif     ,Arhar/Tur,51000,55600,74.01262,56.85384,17.17691,4.149455,22.17827,,,,
Gujarat,SABAR KANTHA,1999,Kharif     ,Arhar/Tur,45300,35600,76.90409,38.86489,15.96523,4.673953,31.48181,,,,
Gujarat,SABAR KANTHA,2000,Kharif     ,Arhar/Tur,40900,7700,78.7997,54.93443,17.18161,3.368587,28.89898,,,,
Gujarat,SABAR KANTHA,2001,Kharif     ,Arhar/Tur,49500,13000,122.0404,70.47853,17.52705,5.798121,21.54288,,,,
Gujarat,SABAR KANTHA,2002,Kharif     ,Arhar/Tur,44700,5400,77.58336,58.0485,12.76735,5.781606,31.78213,,,,
Gujarat,SABAR KANTHA,2003,Kharif     ,Arhar/Tur,34300,31400,81.37493,71.16215,13.71217,6.33244,30.44081,,,,
Gujarat,SABAR KANTHA,2004,Kharif     ,Arhar/Tur,22800,15100,83.30258,66.63407,12.43082,5.348461,33.87016,,,,
Gujarat,SABAR KANTHA,2005,Kharif     ,Arhar/Tur,26200,35800,91.82157,76.59972,7.533268,6.12747,18.41147,,,,
Gujarat,SABAR KANTHA,2006,Kharif     ,Arhar/Tur,25800,17600,75.30199,75.28661,12.41412,5.006115,31.86421,,,,
Gujarat,SABAR KANTHA,2007,Kharif     ,Arhar/Tur,24700,20000,107.4458,65.97071,12.31811,1.477354,28.41959,,,,
Gujarat,SABAR KANTHA,2008,Kharif     ,Arhar/Tur,22000,19900,75.517,62.03664,15.99184,3.411779,24.34112,,,,
Gujarat,SABAR KANTHA,2009,Kharif     ,Arhar/Tur,19900,13300,94.48267,52.76463,16.56756,5.857361,35.69497,,,,
Gujarat,SABAR KANTHA,2010,Kharif     ,Arhar/Tur,20600,13100,79.66105,60.77754,9.176898,6.151482,21.8852,,,,
Gujarat,SABAR KANTHA,2011,Kharif     ,Arhar/Tur,11000,12400,86.95187,82.90575,12.01401,6.161392,28.80396,,,,
Gujarat,SABAR KANTHA,2012,Kharif     ,Arhar/Tur,9800,11300,83.81307,58.56814,10.84852,6.042282,25.56088,,,,
Gujarat,SURAT,1997,Kharif     ,Arhar/Tur,23800,17000,75.46273,60.90236,13.49869,4.995445,30.88014,,,,
Gujarat,SURAT,1998,Kharif     ,Arhar/Tur,21300,25600,101.1766,54.19116,14.85379,3.851468,32.6344,,,,
Gujarat,SURAT,1999,Kharif     ,Arhar/Tur,20700,21300,93.79073,46.59904,12.56208,3.701074,26.47776,,,,
Gujarat,SURAT,2000,Kharif     ,Arhar/Tur,19300,11200,74.61282,59.71055,11.71697,5.269779,20.08829,,,,
Gujarat,SURAT,2001,Kharif     ,Arhar/Tur,29900,25900,85.15946,64.26522,12.30131,4.646155,35.30899,,,,
Gujarat,SURAT,2002,Kharif     ,Arhar/Tur,22300,15400,82.0168,72.6121,10.90446,3.949084,28.67499,,,,
Gujarat,SURAT,2003,Kharif     ,Arhar/Tur,28100,33600,97.17351,64.00635,18.74815,7.109658,36.21128,,,,
Gujarat,SURAT,2004,Kharif     ,Arhar/Tur,28100,25200,89.57047,73.10372,16.90601,3.503517,31.57046,,,,
Gujarat,SURAT,2005,Kharif     ,Arhar/Tur,26600,31100,94.15133,61.72744,12.43977,4.470831,34.30405,,,,
Gujarat,SURAT,2006,Kharif     ,Arhar/Tur,29200,29000,83.41673,85.40636,12.1434,6.450141,25.8218,,,,
Gujarat,SURAT,2007,Kharif     ,Arhar/Tur,32600,32100,93.43898,91.12381,18.23591,5.372781,32.60567,,,,
Gujarat,SURAT,2008,Kharif     ,Arhar/Tur,15400,17300,91.60086,53.89818,17.57199,3.339793,25.86015,,,,
Gujarat,SURAT,2009,Kharif     ,Arhar/Tur,11800,18500,74.21558,55.63588,12.1661,5.321475,23.40425,,,,
Gujarat,SURAT,2010,Kharif     ,Arhar/Tur,13200,15700,81.9744,48.56266,13.595,6.717757,27.87344,,,,
Gujarat,SURAT,2011,Kharif     ,Arhar/Tur,14900,12700,80.66495,55.89427,13.84812,5.52075,30.29193,,,,
Gujarat,SURAT,2012,Kharif     ,Arhar/Tur,9500,17200,92.44948,51.04495,12.97813,5.905945,26.71597,,,,
Gujarat,SURENDRANAGAR,1997,Kharif     ,Arhar/Tur,200,200,86.66873,49.77589,19.39534,5.51654,28.08612,,,,
Gujarat,SURENDRANAGAR,1998,Kharif     ,Arhar/Tur,400,400,82.78012,52.24623,16.33625,4.147938,33.97782,,,,
Gujarat,SURENDRANAGAR,1999,Kharif     ,Arhar/Tur,400,300,103.2845,81.5681,9.086748,5.90468,32.26037,,,,
Gujarat,SURENDRANAGAR,2000,Kharif     ,Arhar/Tur,100,100,68.78598,77.51197,14.81993,5.237751,27.9079,,,,
Gujarat,SURENDRANAGAR,2001,Kharif     ,Arhar/Tur,100,100,94.57136,67.98954,18.53519,4.900787,26.95092,,,,
Gujarat,SURENDRANAGAR,2005,Kharif     ,Arhar/Tur,100,100,97.20888,45.04035,15.75709,4.33124,34.82679,,,,
Gujarat,SURENDRANAGAR,2006,Kharif     ,Arhar/Tur,100,100,84.73498,45.81421,16.88902,4.72406,27.19982,,,,
Gujarat,SURENDRANAGAR,2010,Kharif     ,Arhar/Tur,300,300,94.28047,54.27024,12.2438,4.576259,27.80296,,,,
Gujarat,SURENDRANAGAR,2011,Kharif     ,Arhar/Tur,100,100,76.17929,49.61904,19.24046,3.704872,36.20418,,,,
Gujarat,TAPI,2008,Kharif     ,Arhar/Tur,14600,8300,93.26099,52.90744,21.1109,4.049998,23.84692,,,,
Gujarat,TAPI,2009,Kharif     ,Arhar/Tur,14100,10000,77.004,56.14677,11.94618,3.461654,19.60798,,,,
Gujarat,TAPI,2010,Kharif     ,Arhar/Tur,16400,10100,88.88782,41.78153,15.42764,5.388916,26.67398,,,,
Gujarat,TAPI,2011,Kharif     ,Arhar/Tur,14800,9500,90.37247,46.68882,12.92028,5.202323,31.2986,,,,
Gujarat,TAPI,2012,Kharif     ,Arhar/Tur,14900,16200,97.33021,50.80622,10.81676,5.044567,33.59518,,,,
Gujarat,VADODARA,1997,Kharif     ,Arhar/Tur,105400,82600,90.25286,62.35543,11.59072,5.574226,26.36031,,,,
Gujarat,VADODARA,1998,Kharif     ,Arhar/Tur,99900,85600,70.23763,50.05403,17.80528,4.96265,21.76127,,,,
Gujarat,VADODARA,1999,Kharif     ,Arhar/Tur,100600,83800,96.72444,94.45459,17.85811,4.916637,24.06877,,,,
Gujarat,VADODARA,2000,Kharif     ,Arhar/Tur,90600,32500,79.77119,70.5528,16.25454,6.247355,27.6036,,,,
Gujarat,VADODARA,2001,Kharif     ,Arhar/Tur,96300,49200,78.99088,54.89714,15.64011,3.709291,21.62,,,,
Gujarat,VADODARA,2002,Kharif     ,Arhar/Tur,100000,74500,89.28665,76.49316,16.4849,3.580186,26.06334,,,,
Gujarat,VADODARA,2003,Kharif     ,Arhar/Tur,94800,64900,82.2125,38.30384,14.13498,4.188333,28.18352,,,,
Gujarat,VADODARA,2004,Kharif     ,Arhar/Tur,76500,73200,80.96666,68.99412,17.34292,4.638424,26.54168,,,,
Gujarat,VADODARA,2005,Kharif     ,Arhar/Tur,77800,73900,63.72579,62.43235,13.95196,5.796202,31.54195,,,,
Gujarat,VADODARA,2006,Kharif     ,Arhar/Tur,68900,57700,88.02113,47.54663,12.12793,3.682057,32.3948,,,,
Gujarat,VADODARA,2007,Kharif     ,Arhar/Tur,75700,85800,73.74349,18.58362,14.89343,6.275344,33.54334,,,,
Gujarat,VADODARA,2008,Kharif     ,Arhar/Tur,75900,83800,93.06146,59.91179,16.30378,2.694292,31.30311,,,,
Gujarat,VADODARA,2009,Kharif     ,Arhar/Tur,72400,75200,92.13071,48.1153,10.22069,6.051062,25.75838,,,,
Gujarat,VADODARA,2010,Kharif     ,Arhar/Tur,78500,83300,85.56159,47.60641,15.47392,3.964796,27.61648,,,,
Gujarat,VADODARA,2011,Kharif     ,Arhar/Tur,75100,88300,86.85582,42.15724,8.10138,4.935266,32.72335,,,,
Gujarat,VADODARA,2012,Kharif     ,Arhar/Tur,64100,80800,74.20225,72.66566,14.59836,2.720686,21.38046,,,,
Gujarat,VALSAD,1997,Kharif     ,Arhar/Tur,6200,3500,80.57918,68.36935,17.38425,4.690455,26.05986,,,,
Gujarat,VALSAD,1998,Kharif     ,Arhar/Tur,6300,6000,75.31042,64.57798,19.17043,5.261931,30.17253,,,,
Gujarat,VALSAD,1999,Kharif     ,Arhar/Tur,7100,5800,78.18069,52.73088,17.31521,3.875156,31.55109,,,,
Gujarat,VALSAD,2000,Kharif     ,Arhar/Tur,7500,2500,81.59956,64.65555,14.21803,3.80906,32.95561,,,,
Gujarat,VALSAD,2001,Kharif     ,Arhar/Tur,10300,6400,82.03503,54.38591,18.17607,4.309339,39.56799,,,,
Gujarat,VALSAD,2002,Kharif     ,Arhar/Tur,9400,4900,85.74828,48.05588,16.87594,4.617616,25.20653,,,,
Gujarat,VALSAD,2003,Kharif     ,Arhar/Tur,6000,5200,65.99181,20.3512,13.11168,6.665153,28.54407,,,,
Gujarat,VALSAD,2004,Kharif     ,Arhar/Tur,2900,2700,82.94347,58.19991,13.9565,4.549413,34.0965,,,,
Gujarat,VALSAD,2005,Kharif     ,Arhar/Tur,3100,3100,82.97536,78.77993,12.62383,6.448284,26.36585,,,,
Gujarat,VALSAD,2006,Kharif     ,Arhar/Tur,4600,3800,83.18543,68.4888,10.43971,4.886269,34.90968,,,,
Gujarat,VALSAD,2007,Kharif     ,Arhar/Tur,4400,2500,101.8894,47.83672,8.192327,5.131642,32.7618,,,,
Gujarat,VALSAD,2008,Kharif     ,Arhar/Tur,4200,2100,78.44638,51.1568,13.5354,4.980834,24.3211,,,,
Gujarat,VALSAD,2009,Kharif     ,Arhar/Tur,4700,2800,87.37042,64.07635,15.62131,5.495438,35.91799,,,,
Gujarat,VALSAD,2010,Kharif     ,Arhar/Tur,4600,3300,82.98249,64.33046,13.03292,5.134672,30.82889,,,,
Gujarat,VALSAD,2011,Kharif     ,Arhar/Tur,5900,3800,96.47729,56.12622,17.39074,6.109628,30.51568,,,,
Gujarat,VALSAD,2012,Kharif     ,Arhar/Tur,7800,5300,68.25783,75.93008,13.68656,5.005705,30.20237,,,,
Gujarat,AHMADABAD,1997,Kharif     ,Bajra,41700,43700,111.0471,54.93601595,41.60632198,5.503465019,27.22123501,,,,
Gujarat,AHMADABAD,1997,Summer     ,Bajra,12200,26300,82.18497,49.02066474,36.14931502,5.675717676,24.93018557,,,,
Gujarat,AHMADABAD,1998,Kharif     ,Bajra,37300,43700,109.6805,52.08331414,42.36057964,5.557062696,24.71218339,,,,
Gujarat,AHMADABAD,1998,Summer     ,Bajra,11100,22600,123.7106,44.00997778,38.78569423,5.442714454,19.95754364,,,,
Gujarat,AHMADABAD,1999,Kharif     ,Bajra,36600,35100,107.9919,53.04430613,38.76021049,5.559382202,24.41810021,,,,
Gujarat,AHMADABAD,1999,Summer     ,Bajra,11000,23400,86.28918,49.09358214,42.54942443,5.371201059,25.11174769,,,,
Gujarat,AHMADABAD,2000,Kharif     ,Bajra,36300,28400,124.774,49.4525974,35.69505703,5.415010471,22.08084542,,,,
Gujarat,AHMADABAD,2000,Summer     ,Bajra,9100,20600,103.7098,50.08745967,38.36513853,5.776601129,23.94794057,,,,
Gujarat,AHMADABAD,2001,Kharif     ,Bajra,33500,37800,99.15607,48.80902092,39.75523262,5.345043361,24.07320148,,,,
Gujarat,AHMADABAD,2001,Summer     ,Bajra,7900,16600,82.94204,50.13343976,48.7027557,5.467879268,25.65399316,,,,
Gujarat,AHMADABAD,2002,Kharif     ,Bajra,38200,39100,113.6854,41.91587887,38.99250421,5.379811632,29.94738064,,,,
Gujarat,AHMADABAD,2002,Summer     ,Bajra,2700,4400,129.9272,51.31259708,45.00407663,5.155406452,27.58388717,,,,
Gujarat,AHMADABAD,2003,Kharif     ,Bajra,29300,31200,87.79539,46.63643727,40.55780106,5.388962016,23.81976368,,,,
Gujarat,AHMADABAD,2003,Summer     ,Bajra,2000,4900,91.73613,52.54173301,42.17425429,5.399955048,24.37139351,,,,
Gujarat,AHMADABAD,2004,Kharif     ,Bajra,13200,15700,85.85219,45.83006882,36.28303518,5.693453992,23.82206945,,,,
Gujarat,AHMADABAD,2004,Summer     ,Bajra,1500,3800,118.7192,52.2387104,40.75779759,5.76937104,26.12964808,,,,
Gujarat,AHMADABAD,2005,Kharif     ,Bajra,19300,15100,87.65805,40.64611461,39.37906818,5.736487269,25.4329652,,,,
Gujarat,AHMADABAD,2005,Summer     ,Bajra,2900,7700,99.88834,47.64005989,35.50242717,5.130083712,23.23402979,,,,
Gujarat,AHMADABAD,2006,Kharif     ,Bajra,23500,16300,104.7308,46.71242907,37.41303126,5.583400248,26.77621022,,,,
Gujarat,AHMADABAD,2006,Summer     ,Bajra,1100,2800,101.0235,55.97399678,44.70482611,5.670527554,23.07530771,,,,
Gujarat,AHMADABAD,2007,Kharif     ,Bajra,21200,19100,100.7258,51.20206629,41.05116333,5.495383219,24.9009725,,,,
Gujarat,AHMADABAD,2007,Summer     ,Bajra,1200,3000,101.4639,53.21770046,41.95189122,5.651483829,23.22394651,,,,
Gujarat,AHMADABAD,2008,Kharif     ,Bajra,15000,20700,98.50351,53.02745758,39.05840641,5.788723968,24.5064173,,,,
Gujarat,AHMADABAD,2008,Summer     ,Bajra,1400,3700,86.81175,56.79626836,37.03520033,5.473126825,26.50175097,,,,
Gujarat,AHMADABAD,2009,Kharif     ,Bajra,12700,14900,94.87232,48.96359395,40.14282866,5.420368604,28.34134292,,,,
Gujarat,AHMADABAD,2009,Summer     ,Bajra,900,2300,93.3018,47.37940057,44.19660095,5.62733991,27.775567,,,,
Gujarat,AHMADABAD,2010,Kharif     ,Bajra,12800,18000,102.1303,46.86909911,38.00346375,5.890864607,24.0529936,,,,
Gujarat,AHMADABAD,2010,Summer     ,Bajra,1800,5000,71.20389,51.60335029,39.84032297,5.689949833,24.87178358,,,,
Gujarat,AHMADABAD,2011,Kharif     ,Bajra,12900,18100,100.5573,46.61597613,43.75731613,5.76479499,25.1493288,,,,
Gujarat,AHMADABAD,2011,Summer     ,Bajra,3500,9000,104.956,52.40539876,40.39322074,5.575954073,28.80862045,,,,
Gujarat,AHMADABAD,2012,Kharif     ,Bajra,1700,2200,104.138,52.94084664,38.47783725,5.471907325,27.83951398,,,,
Gujarat,AHMADABAD,2012,Summer     ,Bajra,900,2300,108.6052,55.72304708,42.51501976,5.648807714,25.52409592,,,,
Gujarat,AMRELI,1997,Kharif     ,Bajra,46100,97200,117.4138,49.09687403,41.7846435,5.523273559,22.81504037,,,,
Gujarat,AMRELI,1997,Summer     ,Bajra,300,600,74.53326,50.02564983,43.86382008,6.01244839,25.44780444,,,,
Gujarat,AMRELI,1998,Kharif     ,Bajra,48600,94700,103.5081,55.70019758,38.0070648,5.833445093,29.76009643,,,,
Gujarat,AMRELI,1998,Summer     ,Bajra,300,800,122.3553,42.53383038,43.45242553,5.580229003,22.93604155,,,,
Gujarat,AMRELI,1999,Kharif     ,Bajra,44800,47400,119.8645,56.11997094,41.94529944,5.439315393,24.98175329,,,,
Gujarat,AMRELI,1999,Summer     ,Bajra,200,300,109.3702,53.20062397,40.25965033,5.711652017,23.34460511,,,,
Gujarat,AMRELI,2000,Kharif     ,Bajra,41400,30000,103.764,48.85899025,40.99902521,5.706607431,27.42311904,,,,
Gujarat,AMRELI,2000,Summer     ,Bajra,100,300,107.4745,53.25978532,42.29451018,5.384974383,26.29095515,,,,
Gujarat,AMRELI,2001,Kharif     ,Bajra,40900,77700,113.4445,53.36573464,39.86030447,5.571043579,24.12926544,,,,
Gujarat,AMRELI,2001,Summer     ,Bajra,200,300,98.38141,50.27801098,37.25890188,5.693384456,22.45881429,,,,
Gujarat,AMRELI,2002,Kharif     ,Bajra,41200,76300,81.43731,51.46957072,39.74508216,5.608343876,24.99425853,,,,
Gujarat,AMRELI,2002,Summer     ,Bajra,200,400,76.74721,48.12910541,36.16167594,5.703737346,21.08440881,,,,
Gujarat,AMRELI,2003,Kharif     ,Bajra,31500,62600,98.0882,56.61880013,39.05763245,5.373962846,20.37635072,,,,
Gujarat,AMRELI,2003,Summer     ,Bajra,200,500,93.5034,48.75310926,42.55984896,5.449945694,26.39679702,,,,
Gujarat,AMRELI,2004,Kharif     ,Bajra,34200,42200,89.20231,57.67460624,37.6950138,5.652293534,27.28248371,,,,
Gujarat,AMRELI,2004,Summer     ,Bajra,200,500,85.77915,47.23988055,43.01158458,5.776182415,25.43383808,,,,
Gujarat,AMRELI,2005,Kharif     ,Bajra,31600,55100,101.6467,58.09490379,42.30649536,5.4682516,26.04610133,,,,
Gujarat,AMRELI,2005,Summer     ,Bajra,600,1300,92.26199,49.87506449,39.53170883,5.497553884,24.91385654,,,,
Gujarat,AMRELI,2006,Kharif     ,Bajra,22300,35300,115.5724,49.48283358,41.30573933,5.931858216,27.07981509,,,,
Gujarat,AMRELI,2006,Summer     ,Bajra,2000,4700,111.1637,53.98166408,46.39104323,5.364928251,21.42667118,,,,
Gujarat,AMRELI,2007,Kharif     ,Bajra,15600,25500,122.9788,49.4572886,36.35531976,5.574924507,27.89671236,,,,
Gujarat,AMRELI,2007,Summer     ,Bajra,1100,2500,115.1731,49.19983221,41.78699408,5.605453453,25.5569108,,,,
Gujarat,AMRELI,2008,Kharif     ,Bajra,13400,23200,117.0764,65.69927452,43.55127207,5.921462957,24.91238818,,,,
Gujarat,AMRELI,2008,Summer     ,Bajra,1400,3400,95.10678,41.58520662,35.56307659,5.223510919,25.61953411,,,,
Gujarat,AMRELI,2009,Kharif     ,Bajra,9100,6800,109.9426,50.69368405,40.57668479,5.670039252,25.95969667,,,,
Gujarat,AMRELI,2009,Summer     ,Bajra,400,800,88.3714,48.33291624,38.02303119,5.523616723,21.77044317,,,,
Gujarat,AMRELI,2010,Kharif     ,Bajra,9300,16200,94.29876,52.55650493,38.25384841,5.515740413,26.79987277,,,,
Gujarat,AMRELI,2010,Summer     ,Bajra,1300,3100,99.58143,51.30496692,37.56443988,5.802933826,22.89184961,,,,
Gujarat,AMRELI,2011,Kharif     ,Bajra,5600,6600,104.4007,50.55311569,39.20291573,5.053839591,22.269166,,,,
Gujarat,AMRELI,2011,Summer     ,Bajra,2300,5900,105.573,52.1223266,39.35981374,5.645806552,26.37152366,,,,
Gujarat,AMRELI,2012,Kharif     ,Bajra,4300,1400,116.2019,51.80628424,42.88060701,5.947178649,23.60069083,,,,
Gujarat,AMRELI,2012,Summer     ,Bajra,200,500,62.37644,54.86569723,49.35955885,5.250796901,22.30005037,,,,
Gujarat,ANAND,2003,Kharif     ,Bajra,29700,32200,92.71301,54.75233094,43.69642862,5.605255908,24.33827031,,,,
Gujarat,ANAND,2003,Summer     ,Bajra,28500,67100,103.5757,54.92929398,42.30188894,5.701226257,21.90069134,,,,
Gujarat,ANAND,2004,Kharif     ,Bajra,28900,32200,116.4044,53.90900987,39.47978305,5.953215055,25.53678201,,,,
Gujarat,ANAND,2004,Summer     ,Bajra,25100,55600,88.88528,56.78665668,38.95741793,5.750828959,25.36775256,,,,
Gujarat,ANAND,2005,Kharif     ,Bajra,28500,28300,94.08386,54.88431054,42.880273,5.417502006,26.79652803,,,,
Gujarat,ANAND,2005,Summer     ,Bajra,23000,53000,90.80196,48.91355456,34.23142959,5.541117495,27.43084173,,,,
Gujarat,ANAND,2006,Kharif     ,Bajra,29700,30000,105.5293,45.66169398,38.41209961,5.592185249,24.74322883,,,,
Gujarat,ANAND,2006,Summer     ,Bajra,20500,51000,95.4658,49.10092955,39.2888523,5.729029358,27.60566203,,,,
Gujarat,ANAND,2007,Kharif     ,Bajra,30900,43900,113.0473,58.3443811,35.97593347,5.555227581,22.83035036,,,,
Gujarat,ANAND,2007,Summer     ,Bajra,21800,60000,77.97051,44.61394073,33.25372073,5.743704252,21.85520662,,,,
Gujarat,ANAND,2008,Kharif     ,Bajra,28600,41800,89.61746,49.10123189,45.44107153,5.570460156,25.35826809,,,,
Gujarat,ANAND,2008,Summer     ,Bajra,19600,51300,90.57025,48.24479133,40.46711442,5.526481594,24.97866514,,,,
